"","DateTime","Day","Month","Year","Time","Hour","Minute","Lat","Lon","Type","Outcome"
"7650","08/17/2015, 10:50","17","08","2015","10:50","10","50",44.7755050615,20.5193869129,"None","Damage"
"8532","08/17/2015, 11:00","17","08","2015","11:00","11","00",44.7903795875,20.4938489351,"None","Damage"
"12404","08/17/2015, 12:10","17","08","2015","12:10","12","10",44.7868749382,20.4828975731,"None","Damage"
"9877","08/17/2015, 12:40","17","08","2015","12:40","12","40",44.8065567349,20.3283052129,"None","Injury"
"12405","08/17/2015, 13:30","17","08","2015","13:30","13","30",44.7863792698,20.4152802263,"None","Damage"
"10906","08/17/2015, 14:00","17","08","2015","14:00","14","00",44.8258807914,20.4105072983,"None","Damage"
"8381","08/17/2015, 14:20","17","08","2015","14:20","14","20",44.7991460913,20.3230315145,"None","Injury"
"7653","08/17/2015, 14:30","17","08","2015","14:30","14","30",44.7982990264,20.4877255778,"None","Damage"
"7651","08/17/2015, 14:40","17","08","2015","14:40","14","40",44.8026596638,20.3979250635,"None","Damage"
"6901","08/17/2015, 15:10","17","08","2015","15:10","15","10",44.7450941031,20.4342203594,"None","Injury"
"7280","08/17/2015, 15:10","17","08","2015","15:10","15","10",44.9068631615,20.4477631585,"None","Damage"
"7652","08/17/2015, 15:20","17","08","2015","15:20","15","20",44.816306447,20.4054963592,"None","Damage"
"12422","08/17/2015, 15:50","17","08","2015","15:50","15","50",44.813350461,20.5092885789,"None","Damage"
"11356","08/17/2015, 16:30","17","08","2015","16:30","16","30",44.8037478618,20.3660584521,"None","Injury"
"7238","08/17/2015, 16:40","17","08","2015","16:40","16","40",44.76494421,20.4354297155,"None","Damage"
"7342","08/17/2015, 17:00","17","08","2015","17:00","17","00",44.7886818456,20.5007386184,"None","Damage"
"7550","08/17/2015, 17:00","17","08","2015","17:00","17","00",44.8513139638,20.3651087986,"None","Damage"
"8672","08/17/2015, 17:30","17","08","2015","17:30","17","30",44.7844927688,20.4696879996,"None","Damage"
"7957","08/17/2015, 18:00","17","08","2015","18:00","18","00",44.82477947,20.4081031638,"None","Damage"
"8050","08/17/2015, 18:30","17","08","2015","18:30","18","30",44.8448440424,20.4160452098,"None","Damage"
"7910","08/17/2015, 19:30","17","08","2015","19:30","19","30",44.8014205125,20.4523552517,"None","Injury"
"7171","08/17/2015, 20:15","17","08","2015","20:15","20","15",44.7716657504,20.5032975921,"None","Injury"
"6960","08/17/2015, 21:25","17","08","2015","21:25","21","25",44.7477581487,20.4110080147,"None","Injury"
"12402","08/17/2015, 21:40","17","08","2015","21:40","21","40",44.7760528382,20.5001393405,"None","Injury"
"6733","08/17/2015, 21:45","17","08","2015","21:45","21","45",44.8084162617,20.4200269077,"None","Damage"
"7082","08/17/2015, 22:00","17","08","2015","22:00","22","00",44.8122853559,20.4528597726,"None","Damage"
"8083","08/17/2015, 22:30","17","08","2015","22:30","22","30",44.8020044762,20.4559270506,"None","Damage"
"7551","08/17/2015, 22:40","17","08","2015","22:40","22","40",44.8114797214,20.3695519777,"None","Damage"
"7909","08/17/2015, 22:40","17","08","2015","22:40","22","40",44.7734228026,20.3699518799,"None","Injury"
